wconfid,pctid,y,z,time
1,90,-0.324,-1.734,0 days 11:43:17
1,90,3.352,-1.602,0 days 11:43:18
1,90,-5.883,-0.449,0 days 11:43:19
1,90,0.434,-1.062,0 days 11:43:20
1,90,3.352,-1.621,0 days 11:43:21
1,90,-0.141,0.055,0 days 11:43:22
1,90,0.332,0.867,0 days 11:43:23
1,90,0.152,-0.836,0 days 11:43:24
1,90,0.414,-1.27,0 days 11:43:25
1,90,-7.309,0.293,0 days 11:43:26
1,90,-2.117,-1.379,0 days 11:43:27
1,90,2.93,-1.492,0 days 11:43:28
1,90,0.828,-0.066,0 days 11:43:29
1,90,-0.164,0.102,0 days 11:43:30
1,90,0.184,-0.395,0 days 11:43:31
1,90,2.551,3.066,0 days 11:43:32
1,90,-7.5,2.008,0 days 11:43:33
1,90,-0.141,-0.27,0 days 11:43:34
1,90,2.441,-1.176,0 days 11:43:35
1,90,0.867,1.527,0 days 11:43:36
1,90,-0.813,0.488,0 days 11:43:37
1,90,0.012,-0.918,0 days 11:43:38
1,90,3.902,-2.187,0 days 11:43:39
1,90,-7.363,2.09,0 days 11:43:40
1,90,0.668,-0.836,0 days 11:43:41
1,90,2.121,-0.988,0 days 11:43:42
1,90,0.324,-0.336,0 days 11:43:43
1,90,-1.289,-0.059,0 days 11:43:44
1,90,-0.344,-0.98,0 days 11:43:45
1,90,-2.18,1.562,0 days 11:43:46
1,90,0.047,1.59,0 days 11:43:47
1,90,-0.965,0.309,0 days 11:43:48
1,90,4.004,-1.648,0 days 11:43:49
1,90,0.965,0.402,0 days 11:43:50
1,90,0.012,-1.098,0 days 11:43:51
1,90,-0.418,-2.039,0 days 11:43:52
1,90,-0.309,0.688,0 days 11:43:53
1,90,0.477,1.941,0 days 11:43:54
1,90,-1.168,-1.336,0 days 11:43:55
1,90,2.984,-0.145,0 days 11:43:56
1,90,0.039,-0.027,0 days 11:43:57
1,90,0.586,0.496,0 days 11:43:58
1,90,-0.043,-0.25,0 days 11:43:59
1,90,-2.969,0.703,0 days 11:44:00
1,90,0.004,1.348,0 days 11:44:01
1,90,-0.016,-1.473,0 days 11:44:02
1,90,0.988,0.582,0 days 11:44:03
1,90,-0.383,-0.02,0 days 11:44:04
1,90,-0.52,-1.004,0 days 11:44:05
1,90,0.559,-0.941,0 days 11:44:06
1,90,2.348,0.84,0 days 11:44:07
1,90,-1.434,-0.078,0 days 11:44:08
1,90,0.781,-2.094,0 days 11:44:09
1,90,1.254,-0.934,0 days 11:44:10
1,90,-1.336,1.859,0 days 11:44:11
1,90,-0.934,-0.254,0 days 11:44:12
1,90,3.652,-0.391,0 days 11:44:13
1,90,1.656,-0.395,0 days 11:44:14
1,90,1.719,1.734,0 days 11:44:15
1,90,-0.344,-0.039,0 days 11:44:16
1,90,3.367,2.457,0 days 11:44:17
1,90,-0.371,2.117,0 days 11:44:18
1,90,0.645,-2.539,0 days 11:44:19
1,90,3.141,0.387,0 days 11:44:20
1,90,0.187,-0.586,0 days 11:44:21
1,90,-1.355,0.809,0 days 11:44:22
1,90,0.98,-0.34,0 days 11:44:23
1,90,-0.766,-2.348,0 days 11:44:24
1,90,-0.492,1.898,0 days 11:44:25
1,90,-1.555,-1.781,0 days 11:44:26
1,90,2.195,0.07,0 days 11:44:27
1,90,-0.441,-1.098,0 days 11:44:28
1,90,-0.906,-1.199,0 days 11:44:29
1,90,-0.492,0.023,0 days 11:44:30
1,90,0.586,0.32,0 days 11:44:31
1,90,-6.125,-1.312,0 days 11:44:32
1,90,0.715,2.691,0 days 11:44:33
1,90,1.695,-0.793,0 days 11:44:34
1,90,2.094,-0.656,0 days 11:44:35
1,90,-1.316,0.098,0 days 11:44:36
1,90,-0.035,-0.031,0 days 11:44:37
1,90,-1.52,0.813,0 days 11:44:38
1,90,0.008,1.383,0 days 11:44:39
1,90,-0.898,-0.086,0 days 11:44:40
1,90,2.824,-1.359,0 days 11:44:41
1,90,0.531,0.262,0 days 11:44:42
1,90,-1.668,0.273,0 days 11:44:43
1,90,-0.496,-1.602,0 days 11:44:44
1,90,-0.363,2.687,0 days 11:44:45
1,90,-0.375,1.492,0 days 11:44:46
1,90,-0.191,-1.508,0 days 11:44:47
1,90,2.727,-0.566,0 days 11:44:48
1,90,0.344,0.383,0 days 11:44:49
1,90,-0.637,0.957,0 days 11:44:50
1,90,1.211,-1.715,0 days 11:44:51
1,90,0.613,1.965,0 days 11:44:52
1,90,-1.527,1.187,0 days 11:44:53
1,90,0.184,-0.602,0 days 11:44:54
1,90,2.414,-0.355,0 days 11:44:55
1,90,0.781,0.922,0 days 11:44:56
1,90,0.648,0.137,0 days 11:44:57
1,90,-0.172,-0.547,0 days 11:44:58
1,90,2.383,-1.586,0 days 11:44:59
1,90,-0.379,1.66,0 days 11:45:00
1,90,0.258,-1.422,0 days 11:45:01
1,90,2.652,-1.273,0 days 11:45:02
1,90,1.227,-0.352,0 days 11:45:03
1,90,-0.141,-0.312,0 days 11:45:04
1,90,0.848,-0.523,0 days 11:45:05
1,90,3.148,-0.488,0 days 11:45:06
1,90,-0.027,-0.148,0 days 11:45:07
1,90,0.863,-1.105,0 days 11:45:08
1,90,-0.879,-2.426,0 days 11:45:09
1,90,0.785,0.008,0 days 11:45:10
1,90,-1.492,0.422,0 days 11:45:11
1,90,3.324,2.285,0 days 11:45:12
1,90,0.594,1.777,0 days 11:45:13
1,90,-1.379,1.164,0 days 11:45:14
1,90,-1.805,-0.664,0 days 11:45:15
1,90,-1.91,-2.285,0 days 11:45:16
1,90,2.082,2.836,0 days 11:45:17
1,90,-0.953,1.238,0 days 11:45:18
1,90,-1.273,0.699,0 days 11:45:19
1,90,-1.16,-1.227,0 days 11:45:20
1,90,1.117,0.316,0 days 11:45:21
1,90,-0.18,-0.133,0 days 11:45:22
1,90,2.598,-1.781,0 days 11:45:23
1,90,-5.543,2.02,0 days 11:45:24
1,90,0.656,1.637,0 days 11:45:25
1,90,3.508,-1.465,0 days 11:45:26
1,90,1.023,0.375,0 days 11:45:27
1,90,1.074,1.07,0 days 11:45:28
1,90,0.977,-0.531,0 days 11:45:29
1,90,-0.547,-1.859,0 days 11:45:30
1,90,-1.559,0.297,0 days 11:45:31
1,90,-0.809,-2.535,0 days 11:45:32
1,90,2.246,-0.109,0 days 11:45:33
1,90,0.461,-1.074,0 days 11:45:34
1,90,0.457,-1.156,0 days 11:45:35
1,90,-0.383,-1.191,0 days 11:45:36
1,90,-1.883,1.301,0 days 11:45:37
1,90,-0.879,-2.449,0 days 11:45:38
1,90,0.176,0.762,0 days 11:45:39
1,90,3.66,-2.223,0 days 11:45:40
1,90,0.504,0.031,0 days 11:45:41
1,90,-1.176,-0.648,0 days 11:45:42
1,90,-0.293,-0.902,0 days 11:45:43
1,90,-1.121,-3.473,0 days 11:45:44
1,90,0.406,2.07,0 days 11:45:45
1,90,-0.43,-0.004,0 days 11:45:46
1,90,0.602,0.867,0 days 11:45:47
1,90,-0.758,0.129,0 days 11:45:48
1,90,-0.289,-0.137,0 days 11:45:49
1,90,1.477,-1.793,0 days 11:45:50
1,90,3.543,1.277,0 days 11:45:51
1,90,0.477,1.664,0 days 11:45:52
1,90,-0.949,0.203,0 days 11:45:53
1,90,-0.539,0.715,0 days 11:45:54
1,90,-2.203,-0.629,0 days 11:45:55
1,90,-0.16,-0.367,0 days 11:45:56
1,90,2.012,-1.383,0 days 11:45:57
1,90,2.176,-1.746,0 days 11:45:58
1,90,-1.52,-0.199,0 days 11:45:59
1,90,-0.02,-2.414,0 days 11:46:00
1,90,-1.203,-2.879,0 days 11:46:01
1,90,-1.715,0.09,0 days 11:46:02
1,90,-0.242,-2.473,0 days 11:46:03
1,90,2.75,0.57,0 days 11:46:04
1,90,-1.02,0.445,0 days 11:46:05
1,90,1.309,1.469,0 days 11:46:06
1,90,1.07,-1.902,0 days 11:46:07
1,90,0.574,-2.418,0 days 11:46:08
1,90,-0.617,0.262,0 days 11:46:09
1,90,0.148,-1.152,0 days 11:46:10
1,90,1.418,0.301,0 days 11:46:11
1,90,0.879,0.008,0 days 11:46:12
1,90,0.617,1.965,0 days 11:46:13
1,90,-1.055,-0.805,0 days 11:46:14
1,90,1.379,0.816,0 days 11:46:15
1,90,0.059,0.461,0 days 11:46:16
1,90,-2.34,-1.758,0 days 11:46:17
1,90,0.094,-0.652,0 days 11:46:18
1,90,-1.242,-1.254,0 days 11:46:19
1,90,-0.141,2.062,0 days 11:46:20
1,90,-0.031,0.055,0 days 11:46:21
1,90,-1.055,0.676,0 days 11:46:22
1,90,-1.242,0.41,0 days 11:46:23
1,90,-0.676,1.57,0 days 11:46:24
1,90,-0.297,-1.441,0 days 11:46:25
1,90,1.125,0.266,0 days 11:46:26
1,90,0.391,2.582,0 days 11:46:27
1,90,3.57,-0.602,0 days 11:46:28
1,90,3.551,-2.555,0 days 11:46:29
1,90,0.426,0.723,0 days 11:46:30
1,90,-1.496,-1.0,0 days 11:46:31
1,90,-0.051,-0.73,0 days 11:46:32
1,90,0.559,-2.559,0 days 11:46:33
1,90,0.336,0.914,0 days 11:46:34
1,90,-0.098,-1.113,0 days 11:46:35
1,90,1.695,2.41,0 days 11:46:36
1,90,-0.613,0.063,0 days 11:46:37
1,90,-1.609,2.145,0 days 11:46:38
1,90,-0.617,-0.703,0 days 11:46:39
1,90,0.969,-3.59,0 days 11:46:40
1,90,0.434,1.902,0 days 11:46:41
1,90,-1.824,-1.5,0 days 11:46:42
1,90,-1.746,-1.371,0 days 11:46:43
1,90,0.598,1.031,0 days 11:46:44
1,90,-0.332,0.191,0 days 11:46:45
1,90,-1.594,0.707,0 days 11:46:46
1,90,0.316,-1.301,0 days 11:46:47
1,90,0.039,1.82,0 days 11:46:48
1,90,-0.117,2.793,0 days 11:46:49
1,90,3.824,-0.16,0 days 11:46:50
1,90,0.406,-0.059,0 days 11:46:51
1,90,-0.68,-0.441,0 days 11:46:52
1,90,0.617,-1.094,0 days 11:46:53
1,90,-0.977,-0.152,0 days 11:46:54
1,90,-1.305,0.578,0 days 11:46:55
1,90,0.164,-0.922,0 days 11:46:56
1,90,1.793,0.594,0 days 11:46:57
1,90,-0.215,0.215,0 days 11:46:58
1,90,-1.363,1.082,0 days 11:46:59
1,90,-0.637,-2.215,0 days 11:47:00
1,90,-0.457,-0.039,0 days 11:47:01
1,90,-0.867,1.133,0 days 11:47:02
1,90,-1.336,-1.652,0 days 11:47:03
1,90,0.207,-0.316,0 days 11:47:04
1,90,-6.574,-1.023,0 days 11:47:05
1,90,-1.676,-0.387,0 days 11:47:06
1,90,3.211,-1.5,0 days 11:47:07
1,90,1.324,1.203,0 days 11:47:08
1,90,1.184,-1.336,0 days 11:47:09
1,90,0.52,0.625,0 days 11:47:10
1,90,-0.809,-1.824,0 days 11:47:11
1,90,-5.852,-1.078,0 days 11:47:12
1,90,0.672,0.102,0 days 11:47:13
1,90,2.832,-0.938,0 days 11:47:14
1,90,-1.074,-1.336,0 days 11:47:15
1,90,2.016,0.516,0 days 11:47:16
1,90,-0.098,-2.73,0 days 11:47:17
1,90,1.715,1.648,0 days 11:47:18
1,90,-7.07,0.703,0 days 11:47:19
1,90,-1.488,0.852,0 days 11:47:20
1,90,3.027,-0.512,0 days 11:47:21
1,90,0.57,0.293,0 days 11:47:22
1,90,2.152,1.098,0 days 11:47:23
1,90,-0.75,0.07,0 days 11:47:24
1,90,-1.121,-1.598,0 days 11:47:25
1,90,-6.559,3.211,0 days 11:47:26
1,90,0.926,-1.176,0 days 11:47:27
1,90,3.797,-0.785,0 days 11:47:28
1,90,-0.488,-0.977,0 days 11:47:29
1,90,1.258,0.527,0 days 11:47:30
1,90,-0.512,-1.457,0 days 11:47:31
1,90,1.766,-0.156,0 days 11:47:32
1,90,-4.492,-1.352,0 days 11:47:33
1,90,-3.289,0.996,0 days 11:47:34
1,90,3.711,-1.617,0 days 11:47:35
1,90,0.508,0.551,0 days 11:47:36
1,90,-2.047,0.289,0 days 11:47:37
1,90,0.004,-0.961,0 days 11:47:38
1,90,5.57,-0.641,0 days 11:47:39
1,90,-1.562,-1.75,0 days 11:47:40
1,90,1.906,-1.488,0 days 11:47:41
1,90,2.137,0.289,0 days 11:47:42
1,90,0.492,0.559,0 days 11:47:43
1,90,-1.074,-2.305,0 days 11:47:44
1,90,-0.32,-1.715,0 days 11:47:45
1,90,2.871,-1.371,0 days 11:47:46
1,90,-1.0,1.199,0 days 11:47:47
1,90,-0.184,-1.199,0 days 11:47:48
1,90,-0.512,-3.074,0 days 11:47:49
1,90,1.988,2.227,0 days 11:47:50
1,90,0.898,-1.738,0 days 11:47:51
1,90,-3.27,0.141,0 days 11:47:52
1,90,1.48,-0.262,0 days 11:47:53
1,90,0.824,0.141,0 days 11:47:54
1,90,-0.312,-0.461,0 days 11:47:55
1,90,-0.926,0.832,0 days 11:47:56
1,90,1.297,0.941,0 days 11:47:57
1,90,-3.309,0.707,0 days 11:47:58
1,90,0.102,-0.938,0 days 11:47:59
1,90,-0.031,-0.082,0 days 11:48:00
1,90,0.086,1.336,0 days 11:48:01
1,90,0.125,0.531,0 days 11:48:02
1,90,2.301,-1.77,0 days 11:48:03
1,90,1.668,-0.398,0 days 11:48:04
1,90,1.508,0.414,0 days 11:48:05
1,90,0.512,1.148,0 days 11:48:06
1,90,-0.484,-2.273,0 days 11:48:07
1,90,-3.676,1.66,0 days 11:48:08
1,90,0.383,-0.504,0 days 11:48:09
1,90,2.633,1.684,0 days 11:48:10
1,90,0.879,-0.301,0 days 11:48:11
1,90,-0.031,0.434,0 days 11:48:12
1,90,1.047,1.152,0 days 11:48:13
1,90,-3.211,-2.66,0 days 11:48:14
1,90,-0.094,3.242,0 days 11:48:15
1,90,-1.082,0.512,0 days 11:48:16
1,90,5.391,1.926,0 days 11:48:17
1,90,-0.738,0.301,0 days 11:48:18
1,90,-1.059,-0.543,0 days 11:48:19
1,90,-0.426,-1.137,0 days 11:48:20
1,90,-1.449,-0.41,0 days 11:48:21
1,90,1.418,0.086,0 days 11:48:22
1,90,-0.602,1.496,0 days 11:48:23
1,90,-0.504,-1.418,0 days 11:48:24
1,90,1.465,-1.992,0 days 11:48:25
1,90,0.801,0.492,0 days 11:48:26
1,90,-0.086,-1.113,0 days 11:48:27
1,90,-0.578,-1.152,0 days 11:48:28
1,90,0.805,0.922,0 days 11:48:29
1,90,-0.766,0.813,0 days 11:48:30
1,90,0.492,-1.547,0 days 11:48:31
1,90,1.293,-0.27,0 days 11:48:32
1,90,3.73,2.617,0 days 11:48:33
1,90,-0.367,-0.906,0 days 11:48:34
1,90,1.906,-1.18,0 days 11:48:35
1,90,1.52,0.918,0 days 11:48:36
1,90,-0.195,0.121,0 days 11:48:37
1,90,2.301,-1.344,0 days 11:48:38
1,90,1.0,-0.121,0 days 11:48:39
1,90,0.82,0.844,0 days 11:48:40
1,90,0.184,0.414,0 days 11:48:41
1,90,3.086,-0.262,0 days 11:48:42
1,90,0.312,0.973,0 days 11:48:43
1,90,0.75,2.016,0 days 11:48:44
1,90,-0.359,0.707,0 days 11:48:45
1,90,-0.008,-0.723,0 days 11:48:46
1,90,-3.637,0.375,0 days 11:48:47
1,90,0.105,-2.055,0 days 11:48:48
1,90,1.98,-0.109,0 days 11:48:49
1,90,0.73,-0.191,0 days 11:48:50
1,90,-0.363,-0.289,0 days 11:48:51
1,90,-2.375,0.453,0 days 11:48:52
1,90,0.164,-1.59,0 days 11:48:53
1,90,0.043,1.641,0 days 11:48:54
1,90,-0.484,-1.625,0 days 11:48:55
1,90,2.086,-0.074,0 days 11:48:56
1,90,0.906,0.242,0 days 11:48:57
1,90,-0.277,-0.336,0 days 11:48:58
1,90,3.922,-1.125,0 days 11:48:59
1,90,0.5,-0.629,0 days 11:49:00
1,90,0.133,-1.008,0 days 11:49:01
1,90,0.012,1.152,0 days 11:49:02
1,90,-0.484,0.73,0 days 11:49:03
1,90,0.973,1.941,0 days 11:49:04
1,90,-0.906,0.813,0 days 11:49:05
1,90,-0.598,-0.551,0 days 11:49:06
1,90,-1.711,0.98,0 days 11:49:07
1,90,-2.141,0.223,0 days 11:49:08
1,90,0.875,-0.039,0 days 11:49:09
1,90,2.207,-0.688,0 days 11:49:10
1,90,-0.266,1.031,0 days 11:49:11
1,90,0.336,-0.227,0 days 11:49:12
1,90,-1.883,-0.871,0 days 11:49:13
1,90,0.758,-0.242,0 days 11:49:14
1,90,1.559,1.191,0 days 11:49:15
1,90,-0.922,-1.062,0 days 11:49:16
1,90,0.844,1.086,0 days 11:49:17
1,90,-3.77,3.395,0 days 11:49:18
1,90,0.695,0.457,0 days 11:49:19
1,90,2.754,-0.832,0 days 11:49:20
1,90,1.129,0.102,0 days 11:49:21
1,90,1.629,1.859,0 days 11:49:22
1,90,0.547,-0.051,0 days 11:49:23
1,90,0.184,1.516,0 days 11:49:24
1,90,-0.594,3.059,0 days 11:49:25
1,90,-3.355,0.883,0 days 11:49:26
1,90,-0.746,0.977,0 days 11:49:27
1,90,1.191,-0.57,0 days 11:49:28
1,90,1.641,1.309,0 days 11:49:29
1,90,0.402,0.289,0 days 11:49:30
1,90,3.918,0.688,0 days 11:49:31
1,90,1.027,0.379,0 days 11:49:32
1,90,-0.867,0.523,0 days 11:49:33
1,90,-0.293,-1.383,0 days 11:49:34
1,90,-1.812,0.523,0 days 11:49:35
1,90,-0.949,-0.574,0 days 11:49:36
1,90,1.285,2.547,0 days 11:49:37
1,90,2.195,-0.102,0 days 11:49:38
1,90,-0.699,0.344,0 days 11:49:39
1,90,-2.281,-0.918,0 days 11:49:40
1,90,2.781,-0.082,0 days 11:49:41
1,90,-0.02,-1.047,0 days 11:49:42
1,90,-0.074,2.27,0 days 11:49:43
1,90,-0.75,-1.484,0 days 11:49:44
1,90,3.887,-2.48,0 days 11:49:45
1,90,-2.25,-2.52,0 days 11:49:46
1,90,1.469,2.426,0 days 11:49:47
1,90,1.816,-1.742,0 days 11:49:48
1,90,1.172,0.355,0 days 11:49:49
1,90,1.168,3.637,0 days 11:49:50
1,90,-0.77,-1.539,0 days 11:49:51
1,90,1.629,-0.402,0 days 11:49:52
1,90,-6.18,0.809,0 days 11:49:53
1,90,-0.621,-0.27,0 days 11:49:54
1,90,3.242,-0.312,0 days 11:49:55
1,90,1.773,-0.203,0 days 11:49:56
1,90,0.316,3.379,0 days 11:49:57
1,90,-0.031,-2.902,0 days 11:49:58
1,90,0.906,0.699,0 days 11:49:59
1,90,-4.152,1.766,0 days 11:50:00
1,90,0.582,-1.172,0 days 11:50:01
1,90,1.445,-1.336,0 days 11:50:02
1,90,-0.527,0.344,0 days 11:50:03
1,90,1.176,1.578,0 days 11:50:04
1,90,-0.277,-0.207,0 days 11:50:05
1,90,4.141,2.379,0 days 11:50:06
1,90,-6.027,2.543,0 days 11:50:07
1,90,-0.965,-0.738,0 days 11:50:08
1,90,1.586,-0.473,0 days 11:50:09
1,90,0.02,0.336,0 days 11:50:10
1,90,1.613,0.969,0 days 11:50:11
1,90,0.438,-0.051,0 days 11:50:12
1,90,-0.621,-1.355,0 days 11:50:13
1,90,0.98,1.465,0 days 11:50:14
1,90,-1.238,0.301,0 days 11:50:15
1,90,2.41,-0.785,0 days 11:50:16
1,90,1.27,0.172,0 days 11:50:17
1,90,-0.836,0.891,0 days 11:50:18
1,90,-1.187,-1.645,0 days 11:50:19
1,90,1.531,0.648,0 days 11:50:20
1,90,-0.449,1.617,0 days 11:50:21
1,90,-0.684,0.762,0 days 11:50:22
1,90,0.312,-0.781,0 days 11:50:23
1,90,-0.055,1.523,0 days 11:50:24
1,90,-1.27,0.094,0 days 11:50:25
1,90,-3.531,2.324,0 days 11:50:26
1,90,1.523,-2.406,0 days 11:50:27
1,90,-0.457,-0.938,0 days 11:50:28
1,90,-2.004,0.113,0 days 11:50:29
1,90,0.734,-1.555,0 days 11:50:30
1,90,-0.207,0.461,0 days 11:50:31
1,90,-1.312,1.105,0 days 11:50:32
1,90,0.27,-1.539,0 days 11:50:33
1,90,-0.465,-0.449,0 days 11:50:34
1,90,-6.066,-2.121,0 days 11:50:35
1,90,-0.652,-1.074,0 days 11:50:36
1,90,3.426,-1.094,0 days 11:50:37
1,90,0.027,-0.059,0 days 11:50:38
1,90,1.16,0.289,0 days 11:50:39
1,90,-0.73,-2.586,0 days 11:50:40
1,90,3.277,1.594,0 days 11:50:41
1,90,-5.547,-0.684,0 days 11:50:42
1,90,-0.438,-0.512,0 days 11:50:43
1,90,2.035,-0.871,0 days 11:50:44
1,90,0.801,0.84,0 days 11:50:45
1,90,-0.203,-0.121,0 days 11:50:46
1,90,-0.312,-2.66,0 days 11:50:47
1,90,-0.516,-0.168,0 days 11:50:48
1,90,-0.273,-0.414,0 days 11:50:49
1,90,-0.293,0.738,0 days 11:50:50
1,90,-0.992,-1.277,0 days 11:50:51
1,90,-0.613,1.309,0 days 11:50:52
1,90,-1.066,0.301,0 days 11:50:53
1,90,3.203,2.062,0 days 11:50:54
1,90,3.789,-0.137,0 days 11:50:55
1,90,0.785,-0.148,0 days 11:50:56
1,90,0.832,0.918,0 days 11:50:57
1,90,-3.301,-2.582,0 days 11:50:58
1,90,0.121,2.102,0 days 11:50:59
1,90,-1.609,0.305,0 days 11:51:00
1,90,-0.246,-1.598,0 days 11:51:01
1,90,1.902,-1.766,0 days 11:51:02
1,90,-0.285,0.57,0 days 11:51:03
1,90,0.594,-1.668,0 days 11:51:04
1,90,3.484,1.852,0 days 11:51:05
1,90,0.438,1.117,0 days 11:51:06
1,90,-0.941,0.281,0 days 11:51:07
1,90,-1.395,0.117,0 days 11:51:08
1,90,0.422,-0.238,0 days 11:51:09
1,90,-0.75,0.422,0 days 11:51:10
1,90,-0.48,0.023,0 days 11:51:11
1,90,-0.277,-0.063,0 days 11:51:12
1,90,-3.164,1.867,0 days 11:51:13
1,90,0.875,-0.828,0 days 11:51:14
1,90,0.965,0.23,0 days 11:51:15
1,90,0.438,-0.492,0 days 11:51:16
1,90,1.738,0.895,0 days 11:51:17
1,90,-0.414,0.934,0 days 11:51:18
1,90,-0.285,-0.871,0 days 11:51:19
1,90,-5.145,2.16,0 days 11:51:20
1,90,-0.43,-2.328,0 days 11:51:21
1,90,1.781,0.621,0 days 11:51:22
1,90,-0.465,0.215,0 days 11:51:23
1,90,1.074,1.418,0 days 11:51:24
1,90,-0.305,-0.402,0 days 11:51:25
1,90,2.508,-0.594,0 days 11:51:26
1,90,-6.117,2.238,0 days 11:51:27
1,90,-1.16,-2.312,0 days 11:51:28
1,90,0.938,0.59,0 days 11:51:29
1,90,0.09,0.543,0 days 11:51:30
1,90,-0.336,-0.121,0 days 11:51:31
1,90,-0.117,-0.293,0 days 11:51:32
1,90,0.805,-1.355,0 days 11:51:33
1,90,-6.09,1.27,0 days 11:51:34
1,90,0.883,-1.047,0 days 11:51:35
1,90,-1.449,-0.738,0 days 11:51:36
1,90,0.758,0.266,0 days 11:51:37
1,90,1.922,2.117,0 days 11:51:38
1,90,0.305,0.117,0 days 11:51:39
1,90,2.723,-0.855,0 days 11:51:40
1,90,3.809,0.582,0 days 11:51:41
1,90,0.047,-0.418,0 days 11:51:42
1,90,-1.953,-0.082,0 days 11:51:43
1,90,-0.988,-0.707,0 days 11:51:44
1,90,1.035,1.305,0 days 11:51:45
1,90,-0.043,-0.254,0 days 11:51:46
1,90,0.531,-1.062,0 days 11:51:47
1,90,-4.133,0.602,0 days 11:51:48
1,90,-1.586,-1.988,0 days 11:51:49
1,90,2.098,-0.535,0 days 11:51:50
1,90,1.82,-0.359,0 days 11:51:51
1,90,0.637,-0.746,0 days 11:51:52
1,90,-0.711,-1.363,0 days 11:51:53
1,90,-7.125,-0.711,0 days 11:51:54
1,90,0.246,1.613,0 days 11:51:55
1,90,-0.285,-0.59,0 days 11:51:56
1,90,2.574,0.828,0 days 11:51:57
1,90,0.637,0.273,0 days 11:51:58
1,90,-0.129,-1.922,0 days 11:51:59
1,90,0.082,-0.578,0 days 11:52:00
1,90,-1.523,0.078,0 days 11:52:01
1,90,-4.699,-0.223,0 days 11:52:02
1,90,-0.777,2.555,0 days 11:52:03
1,90,1.109,0.207,0 days 11:52:04
1,90,0.164,-0.406,0 days 11:52:05
1,90,-1.988,-1.32,0 days 11:52:06
1,90,0.797,-0.578,0 days 11:52:07
1,90,1.598,-3.105,0 days 11:52:08
1,90,-3.129,0.379,0 days 11:52:09
1,90,-0.34,2.25,0 days 11:52:10
1,90,3.625,-2.445,0 days 11:52:11
1,90,0.242,0.156,0 days 11:52:12
1,90,-1.199,-1.227,0 days 11:52:13
1,90,-0.52,-1.02,0 days 11:52:14
1,90,-0.148,-3.711,0 days 11:52:15
1,90,0.262,0.121,0 days 11:52:16
1,90,-2.855,2.152,0 days 11:52:17
1,90,3.48,-2.641,0 days 11:52:18
1,90,0.027,-0.043,0 days 11:52:19
1,90,0.949,1.918,0 days 11:52:20
1,90,-0.371,-1.34,0 days 11:52:21
1,90,1.258,1.152,0 days 11:52:22
1,90,-3.875,-1.016,0 days 11:52:23
1,90,0.727,1.809,0 days 11:52:24
1,90,1.797,-0.148,0 days 11:52:25
1,90,-0.312,-0.484,0 days 11:52:26
1,90,0.82,2.516,0 days 11:52:27
1,90,-0.875,-0.02,0 days 11:52:28
1,90,1.527,0.531,0 days 11:52:29
1,90,-6.191,-1.551,0 days 11:52:30
1,90,-1.586,2.375,0 days 11:52:31
1,90,3.367,-1.625,0 days 11:52:32
1,90,1.301,1.578,0 days 11:52:33
1,90,2.086,2.176,0 days 11:52:34
1,90,0.418,1.246,0 days 11:52:35
1,90,1.672,-1.223,0 days 11:52:36
1,90,-7.215,0.387,0 days 11:52:37
1,90,7.094,-2.469,0 days 11:52:38
1,90,1.023,-0.531,0 days 11:52:39
1,90,1.379,-0.422,0 days 11:52:40
1,90,0.211,2.668,0 days 11:52:41
1,90,-0.418,2.027,0 days 11:52:42
1,90,-0.656,-1.863,0 days 11:52:43
1,90,-5.352,0.141,0 days 11:52:44
1,90,0.352,1.219,0 days 11:52:45
1,90,1.332,-1.191,0 days 11:52:46
1,90,-0.387,0.906,0 days 11:52:47
1,90,1.328,1.008,0 days 11:52:48
1,90,-0.973,0.094,0 days 11:52:49
1,90,-2.926,0.094,0 days 11:52:50
1,90,-3.902,0.57,0 days 11:52:51
1,90,-0.781,-1.672,0 days 11:52:52
1,90,3.965,0.492,0 days 11:52:53
1,90,0.855,-0.375,0 days 11:52:54
1,90,0.883,3.305,0 days 11:52:55
1,90,-0.301,-1.168,0 days 11:52:56
1,90,1.867,-1.437,0 days 11:52:57
1,90,-0.465,0.176,0 days 11:52:58
1,90,-1.078,-0.402,0 days 11:52:59
1,90,1.258,-1.25,0 days 11:53:00
1,90,2.926,-0.398,0 days 11:53:01
1,90,-0.457,-1.121,0 days 11:53:02
1,90,-0.23,-1.227,0 days 11:53:03
1,90,-0.117,-0.379,0 days 11:53:04
1,90,-6.703,-1.727,0 days 11:53:05
1,90,-0.234,-0.527,0 days 11:53:06
1,90,3.559,-0.996,0 days 11:53:07
1,90,-0.109,0.637,0 days 11:53:08
1,90,-1.18,0.316,0 days 11:53:09
1,90,-0.488,-3.168,0 days 11:53:10
1,90,2.359,0.805,0 days 11:53:11
1,90,-2.305,1.535,0 days 11:53:12
1,90,0.723,-1.945,0 days 11:53:13
1,90,0.855,0.547,0 days 11:53:14
1,90,-1.719,0.121,0 days 11:53:15
1,90,-0.172,0.445,0 days 11:53:16
1,90,-0.242,-0.719,0 days 11:53:17
1,90,2.148,1.652,0 days 11:53:18
1,90,-2.035,0.398,0 days 11:53:19
1,90,0.988,-1.02,0 days 11:53:20
1,90,-1.711,-2.023,0 days 11:53:21
1,90,-3.18,1.027,0 days 11:53:22
1,90,0.355,1.004,0 days 11:53:23
